,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1046,258.43564512924104,429.794988785355,171.35934365612212,-473.3331395219416,172.75597330111114,515.4746606134502,-395.50359645405,-839.325128548058,-386.9223185814547,-61.480827751144595,479.76872595540755,685.5250255244232
1047,175.12357218414215,359.66802586256483,184.54445367843056,-354.9575851154479,82.8513453448581,451.9402527018143,-370.0705172081786,-896.4000192701059,-498.0992433272192,-203.892932679436,308.52477607559075,517.0933168288166
1048,92.20138934701815,282.6510374718853,190.44964812487464,-233.52690808298433,-3.0234347154878947,377.8758615343567,-341.4878941148569,-937.044911710674,-599.3557309054381,-343.1150459463662,131.03076344494565,340.151509958602
1049,14.469096927998855,203.28402430958516,188.81492738159358,-116.11110908281518,-79.9383667628666,297.69148800041603,-310.745727792396,-960.7698062041236,-686.3917746860069,-472.30716736466,-42.40331192909146,165.63960510981417
1050,-53.763304760766296,125.95698707219447,179.72029183296775,-9.215188775354733,-143.6234506773188,215.8171329887124,-281.144018849123,-967.5347030848735,-756.6073680560103,-585.9192967464762,-202.62745003787074,3.547602480285235
1051,-109.66581540512672,54.50992645647894,164.17574186161238,82.4108521768634,-191.7536863360015,136.5977973873191,-253.07276788334633,-957.2496026874217,-806.6825044200577,-678.4114339034428,-341.37165087155165,-138.06449773038014
1052,-152.16843468894925,-7.657156840585003,144.51127784837075,155.99701310921796,-224.42407361320318,64.59848208363422,-228.7419754833214,-931.4945053463657,-835.4771772006148,-746.603578646692,-453.9159144191259,-254.70669532082985
1053,-181.43116229413673,-58.544262121835274,122.88690017230769,210.70329335503067,-242.87461238035903,2.8991879643522296,-207.24164222721572,-891.5194113964247,-841.6113798383369,-788.0157307868953,-536.7702406684404,-343.6589900879884
1054,-198.45399790064639,-96.97138868994924,101.4826092107031,246.93969224559737,-249.19530250606624,-46.23008408456416,-188.72176868307588,-839.3043211724603,-825.6851057923991,-802.4278901342989,-589.0246296062203,-404.37138182708213
1055,-205.19694118650824,-122.48853584746833,82.70840533904558,266.44120911021884,-246.5511438560992,-81.1343331779122,-172.04235540879364,-778.209235009497,-790.7083485408259,-792.8000564987584,-613.0390812180914,-438.6338703316633
1056,-203.66999182784355,-136.3057028968229,67.36428893102602,271.8228432762316,-237.35213629342456,-102.62355843127678,-156.803402952073,-710.5441532427434,-739.58110158082,-762.402229689774,-612.2635954886027,-449.7864553936346
1057,-195.54314949888328,-140.39288914035706,55.15026035853136,265.7395940690385,-223.1182796782168,-112.81775896105844,-143.91491185039743,-638.3990762076139,-676.3133584290902,-715.5444095165261,-591.4481724012497,-441.9791368032735
1058,-182.73641387198623,-136.92009388035285,45.81631999163826,251.19646081213955,-205.64457386787302,-114.01193388450099,-130.91688263099786,-563.3040042397495,-603.7251126221767,-655.8565957879086,-554.4028119384959,-419.2919143492566
1059,-167.37978461765744,-128.007316419055,39.37246819860704,231.38344282716199,-187.0660187170284,-108.32108231971898,-118.30931581082041,-487.39893767503713,-525.5863577167771,-587.738788312565,-506.25751408179576,-386.63478781868344
1060,-151.44326140456636,-115.95455605869518,35.4887053458755,209.42053943389112,-169.18761407757137,-98.21020338572514,-104.41221189649502,-412.8238768496326,-445.10708729007,-515.3709868989224,-451.97227881161683,-348.8677569971005
1061,-136.15684389956502,-102.64181210151615,33.51503179805293,187.47774995030045,-152.91435979865855,-85.88429620245762,-91.49557138430431,-342.42882209998015,-366.6372949400375,-443.4331913552267,-396.7471061074619,-310.3008216685253
1062,-122.01053176770628,-89.579083849796,32.43144791791405,166.80007369258178,-138.2262557267302,-73.36335989080715,-78.7993947601527,-277.65377376283357,-292.64697428578665,-374.9754014895766,-343.5119959478909,-273.20398161547007
1063,-109.11432467226177,-77.46637060587216,31.647954066393115,147.8475099751755,-124.93830170552499,-61.64239357264397,-66.74368249953612,-219.34873217527678,-225.04611896786972,-312.18761710995824,-294.44694831054306,-239.0372366189655
1064,-97.69822227474,-66.99367167216515,30.704550602578067,131.1950581108004,-113.0504975760955,-51.641396370844745,-56.02843506751194,-167.88369767474444,-165.1447226486029,-256.4698380242796,-251.07196317215846,-208.78058645858408
1065,-87.7122242349044,-58.51098635120265,29.201237883704685,116.96771741048369,-102.312843176823,-43.910367409319164,-45.95365291866938,-122.95867059904242,-112.7727790123839,-207.66206404040483,-213.20704050860004,-182.4140309124636
1066,-79.15633021079114,-52.038313945642884,27.118016265150892,105.17548718359072,-92.71533834343266,-38.47930581303656,-37.82933649710022,-84.69365128636832,-68.46028176600807,-166.0842949661879,-181.10218029487478,-160.03756975733054
1067,-72.02053985872712,-47.17565375829845,24.844886100431022,95.60836673785462,-84.44298290900853,-34.75321070805231,-29.71548623636998,-52.608640075331664,-31.23722463898332,-131.00653060950708,-153.82738250515553,-141.09120276852326
1068,-66.24485283334772,-43.76300509215955,22.48184774119022,88.12635537940592,-77.48577670400854,-32.52208122153408,-22.542102559489447,-26.273637304974322,-0.8136013838436025,-102.03877077829867,-131.242647112802,-125.47492972001487
1069,-61.509268787614616,-41.490367250417506,20.018901537198865,82.25445241280195,-71.51871955627959,-31.480916481788,-15.839185878886575,-4.98864331479057,23.61059422353905,-78.6210152805907,-112.95797409038207,-112.87875038443633
1070,-57.51378737283348,-39.95773953648786,17.55604783634706,77.49265714105611,-66.29181129107236,-31.179715618284547,-11.186736596378804,11.946341555252827,42.66536838364378,-60.023263924536664,-98.4633634096929,-102.7926645330992
1071,-54.06840823867158,-38.84512125403351,15.223286984639204,73.4909688656672,-61.68005173105636,-31.233477761684426,-6.14475510314575,25.991316964696672,58.22072727299164,-44.825516518448964,-86.42881504178169,-94.29667193601824
1072,-51.05313103317547,-37.972511706987696,13.080619326188582,70.03938688664832,-57.593440696334746,-31.432202043864233,-0.5032417797022752,37.946282572569494,71.24667704383778,-32.10777287083228,-76.19432895696656,-86.98077236193402
1073,-48.43795540278843,-37.30991019957685,11.128045203212054,67.092910502556,-54.00197800445924,-31.745887597941973,4.467803004128029,48.10123803736781,81.90322382386509,-21.560032790416763,-67.67990512485703,-80.71496557833522
1074,-46.03288099236797,-36.677316036343335,9.355564956024772,64.37153901051889,-50.71066347044494,-31.999533558302424,10.378378889239004,57.04618301703654,91.3003737158793,-12.402296086191159,-60.005543514374594,-74.93925135148103
1075,-43.797907445203215,-36.02472852216803,7.773178923034978,61.81027170626663,-47.684496906785085,-32.138139060622336,15.718485527267655,64.93111716894954,99.34813279750557,-4.594562567435668,-53.221244093772995,-69.6836294464231
1076,-41.633034403032255,-35.282146962292856,6.350887440738851,59.27410788415821,-44.80847812346586,-32.10670324189555,21.81812258061953,72.27604014989026,106.88650712088663,2.5531679562452783,-46.81700683065837,-64.66809962702757
1077,-39.56826150605941,-34.50957066234309,5.0586908437154126,56.823046837210605,-42.097606927981076,-31.98022524045784,27.507289722493685,79.12095161603257,113.82550271238244,8.980895674890425,-41.052831692009235,-60.09266165599691
1078,-37.4635883929724,-33.616998928349645,3.8465894646214878,54.272087857127,-39.386883125346884,-31.69370419601169,33.05598663690727,85.6458512229216,120.44512557227142,14.888620778149274,-35.91871864419638,-55.93731529489158
1079,-35.36901470095952,-32.67443106677114,2.6945836341867353,51.70623023432496,-36.71630651811639,-31.327139249650894,38.08421301871971,91.96073862545495,126.88538167445317,20.526343455249833,-31.184667653002478,-52.06206030415154
1080,-33.35454006572663,-31.7618663845159,1.5926736812087245,49.23547325796457,-34.15087690639426,-30.965529543884987,43.431968573656505,98.16561347786386,133.30627696615292,26.074063894966542,-26.78067868364161,-48.476896443117624
1081,-31.36016412151423,-30.88930418896377,0.4708599325480722,46.804816215976196,-31.595594087851282,-30.653874222663514,49.05925301833269,104.17047543369465,139.64781736762737,31.57178228558839,-22.596751700778604,-45.18182347005276
1082,-29.405886501114285,-30.096743787987858,-0.6908572868763594,44.454258395088374,-29.06045785773886,-30.442172431400145,52.97606608027573,109.72532414579021,145.1500087718725,36.6194988148872,-19.062886668548195,-42.40684114216304
1083,-27.48170683588709,-29.354184489976124,-1.872477654092211,42.15879908085539,-26.545468008903477,-30.290423316996662,56.83240749794829,115.03015926627185,150.39285704433257,41.64721367008613,-15.48908355057402,-39.79194921561864
1084,-25.64762475577806,-28.631625603852797,-2.9840008480783142,39.96343755768477,-24.155624331801125,-30.123626027866713,59.618277020770364,119.97498044652107,155.03636802261113,46.48492703782834,-12.045342309987392,-37.4571474455745
1085,-23.913639889334377,-27.929066439099724,-4.0154265497693284,37.87817310886461,-21.90592661451165,-29.936779713959467,62.823674409141134,124.74978733716176,159.49054751618348,51.34263910414595,-8.531662909445956,-35.162435586191
1086,-22.2297518637216,-27.206506305777534,-4.976754442060316,35.8330050165908,-19.741374642753097,-29.694883526783087,64.46859943446047,129.0345795880424,163.21540130611126,55.74035005442902,-5.328045311152112,-33.14781339065429
1087,-20.575960304740217,-26.53394451454669,-5.9579842098112605,33.84293256199405,-17.596968199895947,-29.51293661942803,65.36305187914991,133.03935684821852,166.57093514475787,59.92806007339496,-2.1544894768712766,-31.24328061119661
1088,-19.032264836842053,-25.971380376688394,-6.939115539851539,32.01795502516678,-15.562707066977346,-29.440938146590188,65.91703153667339,136.87411876593532,169.82715475550663,64.03576934505797,1.3190046320500637,-29.258836999116333
1089,-17.50866508314665,-25.468813204125368,-7.9601481209843215,30.2430716851899,-13.52859102271525,-29.448887264593864,65.43053821155748,140.40886498861067,172.71406583248,67.87347805269887,4.742437054666476,-27.444482304797912
1090,-15.965160665457567,-25.006242309442477,-9.04108164399093,28.46828182015941,-11.444619843522556,-29.52678313141459,64.86357171941123,143.75359516281793,175.6516740402607,71.58118637883499,8.445807830415909,-25.570216277731614
1091,-14.491751204278541,-24.59366700590723,-10.101915801635132,26.7885847072128,-9.440793303521117,-29.644624906701754,62.79613188694572,146.7883089342694,178.1799850136149,74.86889450519035,12.039116999102223,-23.806038666533098
1092,-13.058436318829624,-24.15108660749015,-11.092650288667388,25.133979622555366,-7.512111174555753,-29.697411751801106,61.46821855199312,149.86300594779965,181.2290043572168,78.27660261266622,16.172364600877906,-21.671949218962826
1093,-11.6452156270632,-23.60850042888495,-11.963284801829042,23.44946584148636,-5.663573226208182,-29.59014282977704,60.13983156352537,152.94768584734933,184.62873764537525,81.62431088131166,20.475550676227016,-19.31794768194527
1094,-10.212088745679925,-22.945907785528643,-12.733819039856442,21.68504263842496,-3.8451792258108854,-29.31281730543474,59.1009707816725,156.03234827594903,188.319190421762,84.85201949029441,24.66867526594829,-16.844033801587976
1095,-8.689055290144589,-22.133307993621457,-13.444252703485034,19.755709286936057,-1.9669289384609274,-28.855434345342157,56.95163607774058,158.9069928757034,191.92036819914216,87.77972861787221,28.481738411138522,-14.490207323200424
1096,-7.176114874701861,-21.270700370146635,-14.094585495453376,17.81146505975594,-0.12882212703370177,-28.317993117851803,55.55182733422916,161.90161928777553,196.01227645910615,90.86743844136402,32.28474015317609,-11.996467991312723
1097,-5.633267112391978,-20.31808423289005,-14.684817120507116,15.792309228817786,1.7091414478033804,-27.660492793122387,55.08154444484846,165.01622715237173,200.6249206518037,94.21514913712178,36.07768053370473,-9.312815549694115
1098,-3.990511615066321,-19.295458900459735,-15.304947285402907,13.638241065276993,3.6619620275772653,-26.947932543140272,54.01078731453612,168.03081610872601,205.14830619567942,97.46286088050235,39.32055959461754,-6.749249741371309
1099,-2.3378479934029013,-18.252823692305228,-15.91497569891227,11.464259839536343,5.619639855995702,-26.210311541740747,54.29955585947346,171.25538579508557,210.14243847721093,101.0405738458396,42.65337737804114,-3.8957703086466013
1100,-0.6652758569217675,-17.130177928736785,-16.46490207182541,9.230364821271008,7.567175178933745,-25.362628964629174,54.30785000710151,174.5499358486959,215.00732285064834,104.728288206417,45.78613392632013,-0.9323769931158377
1101,1.0772051859996978,-15.957520930944428,-17.03472611695497,6.901555279453386,9.594568244420334,-24.474883989401903,55.27566969613653,178.08446590578663,220.24296463775565,108.8360041344402,49.068829282001744,2.3409304643138182
1102,2.8595955281115613,-14.664852021016877,-17.524447549139744,4.472830482377768,11.621819302624923,-23.42707579556705,56.203014876585215,181.67897560155694,225.34936912755467,113.03372180101016,52.11146348782066,5.584152323406322
1103,4.671895563276229,-13.262170521960318,-17.934066085248304,1.9591896976848393,13.63892860584422,-22.229203564565083,56.93988550975939,185.2734645701624,230.08654157607003,117.20144137609634,54.76403658668415,8.647288844579345
1104,6.524105686453428,-11.809475757717015,-18.33358144418266,-0.6193678076139939,15.690896408488944,-20.976266479789274,57.29628156829049,188.93793244470064,234.66448720607698,121.50916302851033,57.42654862165742,11.690340288887107
1105,8.37622629368528,-10.356767053183784,-18.73299334688174,-3.1978427671124443,17.742722967070687,-19.723263726605904,57.882203036143494,192.7723788571986,239.2932112068508,126.04688692587965,60.27899963594911,14.82330691800335
1106,10.238257782081481,-8.894043734230321,-19.13230151632494,-5.7912359149853625,19.80440854018884,-18.460194492374367,59.12764990863056,196.79680343859908,243.9727187339181,130.824613234622,63.421389672897135,18.03618899420455
1107,12.060200549804572,-7.501305127717367,-19.561505677535543,-8.309547985964915,21.840953388517587,-17.282057966467043,59.062622192424165,200.7012058187483,247.94301490881043,135.3523421199195,66.39371877595467,20.908986780353306
1108,13.842054996055321,-6.148550561514738,-19.990605557584125,-10.767779715316966,23.83735777479298,-16.14385334028904,59.627119905570055,204.76558562638314,251.88410481881962,140.17007374569368,69.89598698867647,23.901700539881926
1109,15.643821521058184,-4.7457793645191915,-20.389600885591907,-13.270931838817589,25.838621963800094,-14.940579807297723,59.60114307749954,208.8499424891192,255.47599351675564,145.06780827458033,73.7381943547053,26.894330536776195
