A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
32.86012045297859,56.662806860969425,23.80268640796888,-61.19152388357751,20.958777249059594,68.56415006498564,34.130760184710624,178.2829701009099,290.18930086807785,109.22856796419012,56.747049684710326,33.46763053519753
35.537260971062715,61.147181940094434,25.609920969009835,-66.11085194122373,22.7323004866231,73.95214242463094,33.18268646523106,184.34243862865742,301.8681008165174,122.29094061537592,62.5278913730912,37.305197980143845
38.264720617383325,65.65244286123685,27.387722243831735,-71.09094204811512,24.570859495532616,79.34630398318414,32.10442863944347,190.84250937535313,313.7476951237111,135.24432196413488,68.81962194506349,41.293592349149115
41.282499423877766,70.34859131613199,29.066091892232507,-76.45679508205671,26.749453477826524,84.88163726227948,30.61598763929019,197.62318365593757,325.5580851393375,147.61871160092352,75.33224103895736,45.42281445883362
44.43059741097116,75.3856289681603,30.955031557167494,-82.1234118951638,28.953081632452275,90.86314474677512,29.007364402820414,204.95446276067747,337.3892721822071,159.65410908005214,82.53574826105203,49.79286509924865
47.63901458759341,80.58355745233442,32.944542864719445,-87.93079331387264,31.166743155298395,97.05582888472506,27.14855987413958,212.65634795512003,349.1112575402303,171.05051391975132,90.17014318563922,54.45374503388076
51.0277509511969,86.01237837528765,34.98462742406926,-94.03394013895229,33.53543723922684,103.50469208735305,25.10957500335848,220.72884048004926,360.6840424703878,181.80792560224043,98.33542535508829,59.45545499965736
54.61680648777488,91.7520933152639,37.13528682746761,-100.49285314551788,36.04916307410548,110.3197367290283,22.470410746541916,228.85194155144345,371.8276281987024,191.48634357379805,106.67159427991332,64.67799570695368
58.446181171880404,98.24270382210908,39.79652265020736,-107.5675330830455,38.54791984684095,118.14096514724322,19.671068065657114,237.32565236043422,382.86201592021337,200.43576724483458,115.57864943884182,70.20136783960098
62.375874966646016,105.15421141726407,42.77833645059678,-114.95298067538809,40.98670674141169,126.54337964259277,16.8115479285217,246.22997407326682,393.8672067989517,208.65619598996673,125.01659027888525,76.07557205489631
66.45588782380413,112.04661759375897,45.590729769933645,-122.47919662079312,43.6605229389012,134.84198247875594,13.671851308751384,255.3849078312622,404.6332019679179,215.6676291480938,134.31541621541126,82.13060898361321
70.60621968370789,119.32992381620909,48.72370413248007,-130.2711815919214,46.24436761753158,143.6917758824791,10.51197918570728,264.8604547507802,415.30000252906154,221.7600660224765,143.82512663221786,88.48647923001415
74.88687047535285,127.14413152081212,52.25726104543822,-138.4589362358673,48.75823995269731,153.27276204356104,6.991932544442907,274.35661592318434,425.6176095532624,226.5735058808173,153.24572088160912,94.993183371864
79.32784011639926,135.51924211534705,56.191401998926814,-147.0874611741806,51.232139116999235,163.61494311484012,3.391712375650843,284.0433924148081,435.75602408031375,230.58794795534266,163.06719828447268,101.84072196044495
84.01912851319489,144.33525697917435,60.316128465958535,-156.1867570028893,53.86106428027884,174.49332121218308,-0.45868032439094764,293.75078526692266,445.70524711890727,233.75339144288785,173.1095581303591,109.14909552057277
88.92073556079869,153.51217746323766,64.59144190241804,-165.67682429252415,56.62501460965275,185.80789841447594,-4.669244553873102,303.38879549570584,455.3752796466203,236.0998355049831,183.26279967756295,116.76830455061423
93.85266114300502,163.01000489006702,69.15734374704112,-175.35766358814453,59.273989269547364,197.5886767636166,-9.219979305509188,312.99742409221307,464.92612260990416,237.88727926794206,193.65692215320544,124.6883495225061
98.96490513236837,172.7887405537835,73.82383542139434,-185.3592754093654,62.05298742173391,209.70065826450946,-13.830883566590344,322.8066720223492,474.5877769240753,239.5157218229521,204.381924753319,132.9692308817751
104.22746739022891,182.67838572010527,78.45091832985565,-195.5666602503861,65.00200822536358,221.90384488506163,-18.551956319040222,332.68654022684234,484.3802434733073,241.1351622261665,215.43780664293337,141.60094904755957
109.48034776673863,192.39894162635534,82.91859385959597,-205.6798185800201,68.02105083700293,233.85823855618153,-23.773196539470266,342.22702962121883,494.02352311062583,242.48559949879888,226.34456695616367,150.3935044126321
114.91354610088817,202.61040948147016,87.69686338056134,-216.2187508417263,71.0651144106696,246.45884117177877,-29.14460319923526,351.5881410957795,503.7476166579045,244.23703262721912,237.83220479629992,159.59689734342362
120.57706222053407,213.0927904660106,92.51572824545588,-227.12345745364158,74.31919809786805,259.35065458876613,-34.87617526448926,360.66987551557816,513.3825249058631,246.4294605630516,249.70071923589833,169.14112818004887
126.51089594242703,223.84608573217346,97.33518978972585,-238.43393880861507,77.8433010476258,272.51368062706365,-40.537911696241714,369.80223372040075,523.178248614068,249.7728822232753,262.38010931687444,179.3061972363329
132.6250470722403,234.66029640380506,102.03524933154422,-249.9551952742433,81.60742240652968,285.6779210696041,-46.46981145041397,378.5552165247465,532.8847885109338,253.93729649032537,275.27037405059775,189.8321047998392
138.87951540459926,245.585423576416,106.70590817179627,-261.6722271929068,85.52656131876236,298.9383776623407,-52.53187347789604,386.99882471781046,542.4921452937269,259.16270221219736,288.4615124179882,200.52885113189882
145.3343007231111,256.8414683171973,111.5071675940658,-273.75503488180834,89.58071692613919,312.5950521142565,-58.414096724603674,395.2730590634675,552.2403196285716,265.97909820255273,302.313523369614,211.52643646764108
152.00940280039555,268.19843166503836,116.18902886462241,-286.10861863301227,93.91488836814514,326.2929460973755,-64.24648013153563,403.2579203002576,561.9693121504575,274.1864832408267,316.2764058257915,222.63486101602518
158.69482139811603,279.54631463054557,120.85149323240933,-298.4679787134853,98.26907478197185,339.97206124677587,-70.00902263483144,410.8834091413729,571.689123463249,283.88485607233747,330.430158676687,233.84412495987348
165.29055626701123,290.72511819606365,125.43456192903221,-310.6531153651385,102.57327530255543,353.442399160605,-75.93172316582915,417.93952627464625,581.0797541396965,294.75421540839795,344.3547807824188,244.89422845590576
172.16660714692796,302.4448433156968,130.2782361687487,-323.38902880487063,107.02748906261365,367.583961400096,-81.44458065112367,424.79627236254123,590.3912047214499,307.38455992642866,358.69027097316297,256.035171634775
178.96297376685362,314.10549091533255,135.1425171484588,-336.0157192246131,111.39171519268405,381.6767494895864,-86.87759401262505,431.16364804214334,599.3234757190733,321.37588827007335,373.0166280492588,267.05695460110405
185.65965584495038,325.6170618926665,139.9574060476961,-348.4681867913758,115.68095282116195,395.59576491653877,-92.0507621676173,437.0316539251534,607.8765676120622,336.6881990493155,387.3138507813174,277.9995774335243
192.06665308858905,336.75955711722884,144.69290402861975,-360.4464316472944,119.72020107433858,409.1060091315626,-97.40408402881732,441.8802905978818,615.6604808488624,352.77149084059744,401.1719379103309,288.56304018471457
198.1239651943841,347.5529774304113,149.42901223600714,-371.9004539096796,123.40945907643973,422.26748354843846,-102.5075585044342,446.12955862124437,622.9352158468905,370.075762186941,415.0808881477836,298.9173428814423
203.9115918482292,358.13732364549696,154.22573179724773,-382.98025367106624,126.79872594966427,435.25018954414406,-107.26118449822863,449.76945853075995,629.8007729925573,388.56101159806985,428.91070017576516,309.1124855246051
209.34953272533295,368.16259654769027,158.8130638223372,-393.4308309992654,129.94300081422313,447.5691284588818,-112.00496090957269,452.5399908365497,635.8771526412906,407.507237550534,441.96137264708454,318.8784680892742
214.47778749025602,377.87879689414893,163.4010094038728,-403.4171859374167,132.7772827883782,459.57930159610794,-116.51888663350975,454.48115602333695,641.1943551175635,427.00443848783584,454.7529041853861,328.2952905247389
219.2563557969481,387.2459254140175,167.9895696170493,-412.8793185040419,135.26157098848176,471.2407102225645,-121.02296056081482,455.38295455045017,645.4423807149212,446.60261282055785,466.99529338526736,337.20295275455226
223.7252372887857,396.40398280846165,172.67874551965582,-421.9272286931005,137.38586452901595,482.7433555683116,-125.2271815780549,455.40538685182526,648.7712296960118,466.50175892649276,479.0885388123978,345.85145467657776
227.60443159861097,404.70296975070437,177.0985381520733,-429.955916474046,139.0551625226322,493.25223882676266,-129.58154856764978,454.26845333601193,650.920902292618,486.0818751507748,490.6026390036397,354.020796163038
230.95393834877024,412.1128868860633,181.15894853727312,-437.01038179188356,140.37446408019133,502.6923611547212,-133.99606040793282,451.97215438617894,651.7913987056912,505.1929598060126,501.4375924671706,361.7409770605634
233.78375715115396,418.78373483198976,184.99997768081596,-443.17562456722936,141.28376831080348,511.2837236724187,-138.4407159732122,448.54649036012313,651.4327191053868,523.7450111724249,511.6733976826065,368.94199719024334
236.34388760723692,424.9655141781087,188.621626570852,-448.82664469637064,142.0330743218682,519.2763274635553,-142.48551413383234,444.3314615902784,650.004863631102,541.7080274979767,521.1700531011278,375.56385634767764
238.56432930811886,430.56822548625996,192.00389617812152,-453.8484420513271,142.56238121911514,526.5701735753411,-146.17045375623533,439.177068383727,647.3378323915148,558.6520069985181,529.6675571456055,381.44655430303
240.10508183456588,434.9118692905419,194.80678745595668,-457.56101647991386,142.70168810664433,532.3152630185402,-149.80553370302286,432.77331102221206,643.0416254646261,573.9269478579246,536.7259082107303,386.26009080108145
241.0461447570523,438.2864460973549,197.24030134028345,-460.18936780580555,142.42599408696717,536.9065967675164,-153.00075283301817,425.38018976215164,637.3362428978021,587.7228482282385,542.7851046631414,390.0944655612868
241.3975176358034,440.52195638544725,199.12443874962506,-461.6584958286015,141.83529826104723,540.0841757602792,-155.9161100013283,416.93770483465426,630.0616847078192,599.6197062298131,547.355144841559,392.8396782778303
241.14920002083812,441.6084006059624,200.4592005851057,-461.95340032389254,140.91959972834135,541.8380008985342,-158.0316040594064,407.7858564455357,621.4379508809106,609.8175199514578,550.6860270569164,394.595728619684
240.23119145201284,441.04577918248634,200.81458773045512,-460.75408104332803,139.82389758684116,541.4530730477327,-159.68723385511436,397.6546447753385,611.1250413728166,617.5462874505855,552.0577495924941,395.01261623066677
238.59349145906575,439.0040925110983,200.41060105201439,-458.0955377146855,138.38819093311417,539.2093930371238,-160.62299823278573,386.6940699793507,599.1829561088323,622.8560067533602,551.4703107040564,394.060340729504
236.26609956166112,435.61334096042077,199.3472413987416,-454.0727700419409,136.59247886234573,535.2869616598097,-160.5888960332886,375.20413218762843,585.8616949838621,625.8966758548488,549.0637086199879,391.5889017098892
233.1590152694351,430.5135248716722,197.35450960221925,-448.41577770533934,134.4817604683806,529.1907796727996,-159.60492609408863,363.1648315050187,571.0612578624729,626.2982927191719,544.3679415414322,387.3882987405467
229.00223808204098,423.3946445587204,194.39240647666182,-440.6995603614682,131.80603484376502,520.5908477970689,-157.83108724931265,350.55616801118356,554.8516445789498,623.9808552796582,537.5130076424318,381.528531365295
223.9457674891961,414.3267003081378,190.38093281892415,-431.1091176433306,128.75530107978872,509.5171667176172,-155.42737832981197,337.39814176062686,537.2128549373548,618.7243614389995,528.1589050700707,373.8495991031115
218.23960297072836,403.9596923792568,185.72008940851097,-420.21944916042105,125.37955826652728,496.8197370835295,-151.9537981632261,324.1607527827211,518.504888711585,610.9188090694071,516.7756319446156,364.64150144819854
211.65374399662375,391.91362100422793,180.25987700758674,-407.61055449880075,121.52380549288456,482.04355950803836,-147.68034557404664,310.71400108173674,498.55774564543464,600.3641960127711,503.1231863596619,353.93423787005094
204.08819002707446,378.12848638807833,174.04029636098645,-393.15243322117533,117.06804184663517,465.1486345685884,-142.5270193836812,297.16788663687294,477.5614254526588,587.27052008082,487.42156638227755,341.8178078135234
195.69294051252714,362.57428870877175,166.88134819622712,-376.98008486697347,112.25226641446727,446.01496280690196,-137.11381841051752,283.2524094022891,455.40592781703714,571.3477790552819,469.4207700531519,328.1522106989004
186.4779948937321,345.82102811726975,159.34303322352014,-359.38850895242626,106.80647828202544,425.4925447290462,-131.00074146998793,269.4675693071388,432.6012523924415,553.4059706880482,449.7707953867429,313.2474459219663
176.6433526017927,328.05870473759455,151.41535213578433,-340.67270497064806,100.93567653395368,403.766380805503,-124.14778737463365,255.99336625560414,409.4273988029039,533.7050927013388,428.71164037142717,297.2435128540774
166.3490130582155,309.3673186668927,143.0183056086596,-321.0326723917186,94.83986025393855,380.8764714712385,-116.8549549341694,242.67980012693286,385.9043666426869,512.1051427878667,406.0233029696511,280.3104108422339
155.63497567496069,290.0568699754999,134.4218943005215,-300.6634106627662,88.42402852475252,357.2678171257765,-109.1222429555481,229.6968707754757,362.2621554763559,489.1261186110077,382.2957811180837,262.7881392091544
144.70123985449325,270.3573587070076,125.65611885249653,-279.87991920805143,81.87318042829729,333.18541813327147,-101.04965024302578,217.064578030726,338.5507648388524,464.9080178049683,357.5390727277694,244.71669725335
133.54780498983448,250.5787848783305,117.03097988847804,-258.83719742905294,75.0323150456475,309.09427482258485,-92.51717559822652,204.95292169736058,315.07019423556994,440.00083797495716,332.483175684284,226.52608424920095
122.21467046461406,230.41114847977516,108.19647801514299,-237.4202447045536,68.11643145709431,284.5093874873618,-84.00481782020753,193.1819015552817,291.7604431424312,414.50457669735687,307.0780878478901,208.20629944703316
111.1318356531225,210.3844494751101,99.25261382196938,-216.32406039072828,61.505528742189256,260.0107563861096,-75.47257570552435,181.92151735966127,268.981511005967,388.80923151989793,281.6638070536956,189.97734207319658
